text	label
警方说，具有药物前科和心理、家庭问题纪录的阿瓦雷兹在把车子停在铁轨上前，就先割腕与刺伤自己，但却在最后一刻跳出车外，目睹火车对撞。	[24, 24]
警方说，阿瓦雷兹没有受伤，且在被侦讯时显得沮丧、懊悔，同时也很合作。	[24]
他目前在一家当地医院被拘禁监控，以防再度自杀。	[10, 22]
不过原订在周四对他的提讯已因医疗因素被无限期延后。	[20]
地区检察官办公室说，由于阿瓦雷兹有自残行为，因此医生认为他目前不适合出庭应讯。	[24, 20]
库利对美国有线电视新闻网（CNN）说：「他当然是有意做出让火车出轨的行为。	[26]
根据加州法律，不管有意或无意杀害火车上的人，光是这一点就足以构成谋杀罪。	[22, 12]
」。	[]
汉城日报周四引述华府一消息来源称，北韩似乎已从巴基斯坦或某个前苏联国家购进一枚完整的核弹，而这项采购行动显然是想避免核武测试，以免被外界侦测到。	[32]
美国目前正在调查这项情资。	[]
据信北韩拥有一或二枚核弹，也可能有八枚以上。	[]
美国国会议员威尔登（CurtWeldon）本月访北韩后说，其第二号领导人曾告诉美国代表团，北韩拥有核武。	[26]
平壤宣称根据1994年与美国协定之下封闭的宁边核反应炉已重新启动。	[]
该反应炉的核废料可被转换为武器级原料。	[]
但北韩从未正式宣布拥有核武，只以「核子吓阻力量」称之。	[]
访问宁边的美国专家表示，之前储存该处的钸废料已被移走。	[26]
台湾55年多来首架直飞中国的商务客机于周六早上自桃园中正国际机场起飞。	[26, 26]
这架华航的A330-300空中巴士预定在中午12:20（0420GMT）抵达北京。	[26]
同时，一架中国南方航空的飞机也在早上8点从广州起飞，预定在9:30（0130GMT）到达台北。	[26, 26]
两岸自1949年以来便没有直飞班机，往返台湾与中国的旅客通常必须经由香港等第三地。	[26]
两岸于本月稍早在澳门签署历史性协议，同意双方的航空公司于1月29日至2月20日间派出48个航班，载运在中国的台商与家属返乡过农历春节。	[26]
我家订了两份报纸，一份是南京日报，一份是现代快报，没想到这两家报纸居然是死对头。	[]
尽管订了N年报纸，当然从来都是都市报，党报自然在单位有的看。	[]
只是去年底知道南京日报今年改版，且价格相当便宜，并赠送现代快报一份，于是就订下了两份，花了一份报纸的钱，看两份报纸当然不错。	[]
下班回家，翻翻报纸，发现两家常常吵架，尽管以前就知道两家曾多次相闹，不过不曾仔细关心过，也不曾见在报纸公开互相点名攻击过。	[26]
今年闹的有点离奇，先是现代快报说是南京的交警收取违章曝光费不妥，而且在南京日报做广告，然后是南京日报反击一番，当然相互都没有点名，不过南京人一看就知。	[]
接着是舜天球队大迟辞职，两家互说对当搞假新闻，还喊了一些球迷做证人，有文字，有图片，还有证人证言。	[28]
这次南京日报被称为南京R报，现代快报被称为现代K报，这几乎就是点名了。	[]
车有车的人也不好受，花了N万元，买了辆车，虽然是为汽车产业做了贡献，还为政府财政纳了税，可开车上街到处走不动，几乎和爬一样。	[32, 26]
尽管马路上画了好多黄白道道，头顶上竖了无数红绿灯，可该怎么走还是怎么走，车亦如此，人亦如此。	[]
好不容易挪到目的地，停车又成了难题，把车停在人家门口，不行；	[]
找停车场，难停，绕来绕去，还不如步行方便。	[]
骂来骂去还是骂警察，怎么管理的？	[]
开车时最怕突然横穿马路的行人，有的人根本不走人行道，也不管红绿灯，一副目中无车的架势。	[]
我自己曾被突然窜出的行人吓的紧急煞车，停车后，心中砰砰直跳，而那人依然一副若无其事的样子，气的真想骂人。	[]
我曾经开车到马鞍山的采石矶游玩，车停在停车场，出来时，没有检查。	[26]
到家停妥后，才绕车一周看看。	[26]
结果惨了，车头竟然被撞瘪了一块，再回马鞍山找停车场已不可能，只有自认倒霉，只是那个采石矶的停车场收了钱，却不负责任的保管车辆，对我们外地车也太不厚道了。	[26]
停车当然要规规矩矩，以免妨碍他人遭人破坏，可也有的车主规规矩矩的停车，也惨遭破坏。	[]
"朋友一辆切诺基，屁股后面有着醒目的金属的字样""4×4""，并以此而骄傲。"	[]
"停在楼下，没想到，被一个热爱数学的小朋友，在4×4后面用硬物刻上""＝16""。"	[]
答案无疑是正确的，不过填空的位置好像不对。	[]
朋友买了车，却很少使用，问其原因，上班骑自行车不过几分钟，开车往往超过几分钟，加上在地下室看到那紧张的车位，就怕碰坏了车，回家还是停车困难，所以干脆不开了。	[]
只是周末或是长假开车出去旅游。	[]
今年五一，新的道路交通法实行了，比以前严格了许多，所以开车最怕的还是警察，还有那些无处不在的摄像头，稍不注意就被爆光。	[]
问题还不在这里，倘若正好被警察逮了个现行，也就罢了。	[]
"偏偏你往往不知道自己何时何地犯过""案""，等你车年检时，警察出示了违章照片，证据确凿，赖也赖不掉，乖乖接受多重处理。"	[]
今天，私家车这种个人代步工具的拥有量越来越大，全国私家车保有量已超过1200万辆，在南京，私家车的保有量的也达到近10万辆。	[]
私家车的增多对南京人的生活产生了巨大的影响，有车一族开着私家车上下班、访客、购物、出行，缩短了时间和空间，带来了无数的方便。	[]
车价的不断下落更勾起市民的购车欲望，据报载南京5％的家庭计划在三年内买车，有车一族还在不断地扩大。	[32, 32]
有车一族文/无事佬朋友J君的本本领了好几年，可就是没车开。	[]
那天打电话告诉我，买车了。	[7, 32]
并说接我出去玩玩，那天早上，他还真的来了，转了一天，晚上回家，绕城公路，车开的贼快，我劝他慢点，他说，技术好，没问题，还好一路无事。	[]
送我回家，进了小区大门，我要下车，他非要车送我到楼梯口，我说路窄，又是晚上，不大好调头，他说没事。	[26, 26]
至楼梯口，下车道别回家。	[26]
进家门十来分钟，电话响了，是J君的。	[26, 7]
"""安全到家了？"	[26]
"""我问。"	[]
"""老兄，你赶紧下来帮忙，我出不去了。"	[]
"""J君嚷到。"	[]
下楼，只见J君一头大汗，半天也没把车折腾出去。	[]
没办法，只好帮他推了几个来回，总算让车出去了。	[]
真是人为车所累啊。	[]
打桥牌我的业余爱好（1）看了几位谈起业余爱好的帖子，想起了自己。	[]
我的业余爱好很多，涉及面极广，不过有深浅之分，一个对生活充满着爱和不断追求的人，因为他不断的追求，不断的更新，因此他是永远年轻的，同样因为他有着无数的业余爱好，因此他不仅年轻，而且生活的一定很充实。	[]
打桥牌我爱打桥牌，是在中学是学会的，暑假没事，和一帮老教授学的，都是说英文，非常正宗。	[]
后来当兵去了，下里巴人多，桥牌无人会。	[]
再后来到地方工作，也还是阳春白雪，和者甚寡。	[]
八十年代，邓大人酷爱桥牌，其对门是铁道部长丁关根，所以丁部长受益匪浅。	[]
为了附属文雅，我们的局长也来学了，于是我成了老师，后来也常常参加省里的比赛，我和单位一大学生成对，每每都有名次。	[]
再后来，铁路出大事故，撞死了好多日本人，丁部长的位置干不成了，被迫辞职，因有桥牌基础，被降为政治局委员，中宣部部长（越降越大），现在还在任。	[22, 28, 30]
我们的局长也上去了，现在成了国家海关总署的副署长，现在还在任。	[30]
我也上去了，现在还是那时的职务。	[]
牌翁之意不在牌，而在于位子也。	[]
我一心摆在在牌上，尽管老是赢牌，没用！	[]
不过我真的得到不少奖品，每次夺冠，至少也是第二。	[]
五一刚刚参加省里的友谊塞，又是第二名。	[]
打了这么多年桥牌，牌艺精了，却始终领会不到牌中的艺术。	[]
我还是爱桥牌。	[]
放假了，是我上大学后的第一个暑假，读了十几年书，每次暑假，不是作业，就是用期待和焦急的心情等待中考或是高考的消息。	[]
现在不需要了，每门都过去了，我自由了！	[]
在珠江路打工文/南京无事佬放假了，是我上大学后的第一个暑假，读了十几年书，每次暑假，不是作业，就是用期待和焦急的心情等待中考或是高考的消息。	[]
现在不需要了，每门都过去了，我自由了！	[]
老爸让我去打工，说是搞点社会实践，我也想去，是想搞点钞票。	[]
老爸通过他的朋友，在珠江路联系了一家电脑公司，正好是我学习的专业，我去了。	[]
都说北有中关村，南有珠江路，珠江路的电脑公司多如牛毛。	[]
我去的这家老板是个女的，三十多岁，要了我的身份征复印件和简历，老板说，看你是朋友介绍来的，就不收你实习费了！	[]
天啦！	[]
老爸是怎么跟人说的？	[]
看来没钱拿了！	[]
第一天上班的下午，老板就派我到客户家去装机。	[26]
气象预报38度，实际外面更高，我一人带着三、四个箱子包装的电脑，打车去了。	[]
还真不好找，我只得用我的手机联系，是在六搂！	[]
我按下防盗门的通话键，客户不肯下来，我也不敢分几次上楼，怕东西丢了，只得一次把几个箱子一起弄上去，累得我气喘吁吁。	[26]
进门后，对我来说就简单了，一下就OK！	[]
回公司，只得用我老爸给我卖的月票啦！	[26]
老板不管报销的。	[]
下班后，老爸问我怎么样，我说了事情经过，老爸阴深深的说，呵呵，你知道嘛？	[]
自从你去，老板就辞了两个农民工。	[28]
打车费呢？	[]
还好，老板报销了，你就慢慢学着点吧。	[]
第二天上班，老板让我去长途车站托运主板，比头一天轻多了，我冒着酷暑干完了。	[26]
第三天上班，老板还是让我去车站托运散件，和第二天差不多，我冒着酷暑又干完了。	[26]
